Billerbeck Ulrich;;;Politische Autonomie und Sozialpolitik im Kapitalismus;;;;3.492.02187.5;166-187;Druckerzeugnis;In: Murswieck-Axel (Hrsg.): Staatliche Politik im Sozialsektor;Haupt-Bibliothek;;München;Piper;;YX;;;Wirtschaftswissenschaften;Sozialpolitik. Gesundheitswesen. Bildungsökonomie;;iffonly;514593334
Brenken Günter;;;Raumordnung und Finanzplanung;;;;3.7792.5067.5;155-164;Druckerzeugnis;In: Ausschuss 'Recht und Verwaltung' (Hrsg.): Raumplanung - Entwicklungsplanung, S. 155 ff.;Haupt-Bibliothek;;Hannover;Jänecke;;YY;;;Wirtschaftswissenschaften;Regionale Wirtschaftspolitik. Stadtplanung;;iffonly;514564970
Albers Willi;;;Grenzen des Wohlfahrtsstaates;;;;3.428.03891.6;935-960;Druckerzeugnis;In: Külp-Bernhard- Haas-Heinz-Dieter (Hrsg.): Soziale Probleme der modernen Industriegesellschaft;Haupt-Bibliothek;;Berlin;Duncker & Humblot;1977;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;514593342
Curry Landon;;;Politics of Sunset Review in Texas;;;;ISSN 0033-3352;;Druckerzeugnis;In: Newland-Chester A.- und diverse andere: Public Administration Review;Haupt-Bibliothek;;Washington;American Society for Public Administration;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514593350
von Arnim Hans Herbert;;;Alternativen wirtschaftspolitischer Steuerung;Anreize oder Gebote;;;3.428.05420.2;725-744;Druckerzeugnis;In: Hansmeyer Karl-Heinrich (Hrsg.): Staatsfinanzierung im Wandel;Haupt-Bibliothek;;Berlin;Duncker & Humblot;;YL7;YL8;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;"Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder-	Allgemeine Steuerlehre, Steuersystem einzelner Länder";iffonly;514593369
Meyer Ulrich;Schumann Jochen;;Ansätze zur Weiterentwicklung des dynamischen Input-Output-Modells;;;;3.428.04240.9;799-812;Druckerzeugnis;In: Helmstädter Ernst (Hrsg.): Neuere Entwicklungen in den Wirtschaftswissenschaften;Haupt-Bibliothek;;Berlin;Duncker & Humblot;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514593377
Steinhausen J.;;;Soziale Indikatoren zur Analyse und Gestaltung öffentlicher Güter;;;;3.437.40020.7;92-112;Druckerzeugnis;In: Wittmann-Walter- Kirsch-Guy u. a. (Hrsg.): Nationale Ziele und Soziale Indikatoren;Haupt-Bibliothek;;Stuttgart;Gustav Fischer;;YL1;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Allgemeines;iffonly;514593385
Brückmann Friedel;;;Leistungs- und Kostenrechnung in der Gemeinde und die politischen Konsequenzen;am Beispiel eines Bürgerhauses -;;;;;Druckerzeugnis;;Separata;VF Sep. 09;;;1993;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515867756
Downes Bryan T.;;;The Effects of Fiscal Stress and Cutback Management on Local Government Performance;;;;0-313-25953-4;183-209;Druckerzeugnis;In: Busson-Terry- Coulter-Philip: Policy Evaluation for Local Government;Haupt-Bibliothek;;New York;Greenwood;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514564989
Busson Terry;;;The Need for Program and Performance Evaluation in Local Government;;;;0-313-25953-4;41699;Druckerzeugnis;In: Busson-Terry- Coulter-Philip: Policy Evaluation for Local Government;Haupt-Bibliothek;;New York;Greenwood;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514564997
Neuefeind Wilhelm;;;Zunehmende Skalenerträge und Dezentralisation;;;;3.428.04240.9;339-354;Druckerzeugnis;In: Helmstädter Ernst (Hrsg.): Neuere Entwicklungen in den Wirtschaftswissenschaften;Haupt-Bibliothek;;Berlin;Duncker & Humblot;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514593407
Lenk Kurt;Bertram Jürgen;Grauhan Rolf;Politische Vierteljahresschrift;;;;;364-;Druckerzeugnis;;Haupt-Bibliothek;AJ 166;Opladen;Westdeutscher Verlag;1966;YY;;;Wirtschaftswissenschaften;Regionale Wirtschaftspolitik. Stadtplanung;;iffonly;515867810
Gustafson Barry;James Colin;;New Zealand Politics in Transition;;;;;446;Druckerzeugnis;;Haupt-Bibliothek;EG 242;Oxford;Oxford University;1997;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515867829
OECD;;;Tax Treaty Override;;;;-;12;Druckerzeugnis;adopted by the OECD Council on 02.10.1989;Haupt-Bibliothek;LC 0267;Paris;OECD;1990;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;51586787X
Blum Andreas;;;Ohnmacht des parlaments gegenüber der politischen Planung? Plädoyer für ein starkes Parlament;;;;-;51-60;Druckerzeugnis;In: Lendi-Martin- Linder-Wolf: Politische Planung in Theorie und Praxis;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514593415
Metze Ingolf;;;Allokation und Distribution im Bereich der sozialen Sicherung;;;;3.428.03914.9;127-155;Druckerzeugnis;In: Dreissig-Wilhelmine (Hrsg.): Öffentliche Finanzwirtschaft und Verteilung V;Haupt-Bibliothek;;Berlin;Duncker & Humblot;;YV;;;Wirtschaftswissenschaften;Arbeitnehmerfragen (Labor Economics);;iffonly;514593431
Meincke Jens Peter;;;Leistungen zwischen Kapitalgesellschaften und Gesellschaftern;Schenkung- und ertragssteuerliche Aspekte;;;3 504 62642 9;397-410;Druckerzeugnis;In: Fachinstitut der Steuerberater (Hrsg.): Steuerberater-Jahrbuch, Bd. 49;Haupt-Bibliothek;;Köln;Otto Schmidt;;KB;;;Ausländisches Steuerrecht;Deutschland;;iffonly;514566892
Kirsch Guy;;;Die politische Realisierbarkeit gesellschaftspolitischer Ziele;;;;3.428.03891.6;879-927;Druckerzeugnis;In: Külp-Bernhard- Haas-Heinz-Dieter (Hrsg.): Soziale Probleme der modernen Industriegesellschaft;Haupt-Bibliothek;;Berlin;Duncker & Humblot;1977;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;51459344X
Zorn Hermann;;;Probleme der öffentlichen Verschuldung;;;;;43804;Druckerzeugnis;In: Quartalshefte;Haupt-Bibliothek;;Wien;Sparkassenverlag;;YL2;YL7;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;"Haushaltsaufstellung, -verwaltung und -kontrolle-	Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder";iffonly;514566914
Kratzer Jakob;;;Verwaltungsarchiv;;;;;35065;Druckerzeugnis;Zeitschrift für Verwaltungslehre, Verwaltungsrecht und Verwaltungspolitik Bd. 58 Heft 1;Haupt-Bibliothek;VA 117 1;Köln;Carl Heymanns;1967;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515867918
Gray Andrew;Kinnock Neil;;Public Money & Management;;;;954.0962;52;Druckerzeugnis;Integrating Theory and Practice in Public Management;Haupt-Bibliothek;EA 290;Oxford;Blackwell Publishers;1997;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515867926
Dellmann Klaus;;;Strategisches Controlling als Erfolgsfaktor;;;;-;12359;Druckerzeugnis;In: Weilenmann-Paul (Hrsg.)- Fickert-Reiner: Strategie-Controlling in Theorie und Praxis;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514593466
Zölch Elisabeth;;;Finanzpolitik der Gemeinden;am Beispiel des Kantons Bern;;;-;93-103;Druckerzeugnis;In: Eng Franz/Glatthard Alexander/Koenig Beat H., Schuldenproblematik der öffentlichen Haushalte;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514566922
Galtung Johan;;;On the Relationship Between Human Resources and Development;Theory-Methods-Data;;;0.7146.2967.7;137-153;Druckerzeugnis;In: Baster-Nancy (Hrsg.): Measuring Development;Haupt-Bibliothek;;London;Frank Cass;;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;514593474
Pfaff Martin;Pfaff Anita B.;;Verteilungspolitische Auswirkungen der Umweltverschmutzungen und Umweltschutzpolitik unter besonderer Berücksichtigung des Verursacherprinzips;;;;3.428.03891.6;183-219;Druckerzeugnis;In: Külp-Bernhard- Haas-Heinz-Dieter (Hrsg.): Soziale Probleme der modernen Industriegesellschaft;Haupt-Bibliothek;;Berlin;Duncker & Humblot;1977;YN;;;Wirtschaftswissenschaften;Konjunkturschwankungen, Stabilitätspolitik;;iffonly;514593482
Elliott R. F.;Fallick J. L.;;Pay in the Public Sector;;;;0-333-23738-2;173;Druckerzeugnis;;Haupt-Bibliothek;EA 195;London;Macmillan;1981;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515867950
Amacher R.;Tollison R.;Willett T.;The Economic Approach to Social Policy Questions;Some Methodological Perspectives;;;0-8014-9860-0 (paperback) 0-8014-0914-4 (cloth);18-37;Druckerzeugnis;In: Amacher-Ryan C- Tollison-Robert D: The Economic Approach to Public Policy;Haupt-Bibliothek;;London;Cornell University;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514593504
Schweizerischer Bankverein;;;Zielkonflikte in der Wirtschaftspolitik;;;;;69-;Druckerzeugnis;;Separata;AK Sep. 103;Basel;Schweizerischer Bankverein;1968;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;515868078
Beresford J.C.;;;Use of Hospital Costs in Planning;;;;0.04.330213.0;165-178;Druckerzeugnis;In: Hauser M.M. (Hrsg.): The Economics of Medical Care;Haupt-Bibliothek;;London;George Allen & Unwin;;YL7;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder;iffonly;514593512
Buschor Ernst;;;Steht das Haushaltsrecht quer zu den Anforderungen der Wirtschaftlichkeit?;;;;3.428.07768.7;253-258;Druckerzeugnis;In: von Arnim-Hans Herbert- Lüder-Klaus: Wirtschaftlichkeit in Staat und Verwaltung;Haupt-Bibliothek;;Berlin;Duncker & Humblot;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514593520
Wildavsky Aaron;;;The Politics of the Budgetary Process;;;;;209;Druckerzeugnis;;Haupt-Bibliothek;AA 198;Boston;Little, Brown;1964;YB;;;Wirtschaftswissenschaften;Allgemeines. Methoden der W. Unterrichts- und Ausbildungsmethoden in den W., Wirtschaftspädagogik;;iffonly;515868132
Grefe Cord;;;Unternehmenssteuern;;;;3 470 48065 6;471;Druckerzeugnis;5.A.;Haupt-Bibliothek;PE 0195;Ludwigshafen;Friedrich Kiehl Verlag;1995;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;515868140
Schweiz. Kreditanstalt;;;Errichtung und Besteuerung von Aktiengesellschaften in der Schweiz;;;;;35;Druckerzeugnis;Reihe der SKA, Heft 38;Separata;PK Sep. 01;Zürich;SKA;1987;PK;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Besteuerung juristischer Personen, Kapitalgesellschaften;;iffonly;515868167
idheap;;;Tableau synoptique des expériences NPM en Suisse;;;;;29;Druckerzeugnis;Rapport final Mai-Juin 1996;Separata;EF Sep.;Bern;Eidg. Finanzverwaltung;1996;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515868175
Tinbergen Jan;;;Eine neue Raumwirtschaftslehre;;;;-;8;Druckerzeugnis;in: Zeitschrift für die gesamte Staatswissenschaft, Bd. 121 (1965), S. 625-632;Haupt-Bibliothek;AJ 164;Tübingen;J.C.B. Mohr;1965;YY;;;Wirtschaftswissenschaften;Regionale Wirtschaftspolitik. Stadtplanung;;iffonly;514566957
Engelhardt Gunther;;;Finanzwissenschaftliche Ansätze zur Analyse und Steuerung interorganisatorischer Beziehungen in der Verwaltung;;;;3-7890-1450-8;157-187;Druckerzeugnis;In: Koch-Rainer- und andere: Verwaltungsforschung in Perspektive;Haupt-Bibliothek;;Baden-Baden;Nomos;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514566965
Ault Hugh J.;;;The Tax Treaty between Austria and the USA in the Light of Current US Treaty Policy;;;;-;45231;Druckerzeugnis;In: Gassner, Wolfgang, Lang, Michael & Lechner, Eduard, (Hrsg.): Das neue Doppelbesteuerungsabkommen Österreich - USA. Abkommenspraxis im Spannungsfeld zwischen OECD- und US-Musterabkommen;Haupt-Bibliothek;;Wien;Linde;;LC;;;Interkantonales/Internationales Steuerrecht;Internationales Steuerrecht;;iffonly;514593539
EG-Kommission;;;Rechnungshof;Jahresbericht zum Haushaltsjahr 1987 zusammen mit den Antworten der Organe;;;;313;Druckerzeugnis;;Haupt-Bibliothek;FB 157;Luxemburg;EG;1988;YL5;YM;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Internationaler Handel. Zahlungsbilanz und Wechselkurse";Finanzwirtschaft supranationaler Behörden;iffonly;515868213
Schmidt Manfred G.;;;Der Handlungsspielraum der Finanzpolitik. Ein Kommentar aus nationalvergleichender Perspektive;;;;-;75-81;Druckerzeugnis;In: Hartwich-Hans-Hermann- Wewer-Göttrik (Hrsg.)- und andere: Regieren in der Bundesrepublik 4;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514593547
Derlien Hans-Ulrich;;;Der Rechnungshof zwischen Finanzkontrolle und Programmevaluation;;;;-;81-95;Druckerzeugnis;In: Hartwich-Hans-Hermann- Wewer-Göttrik (Hrsg.)- und andere: Regieren in der Bundesrepublik 4;Haupt-Bibliothek;;;;;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;514593555
Grieve Margaret A.;Means Mary C.;Thomas Ronald L.;Taking Charge;;;;0-87326-935-7;85;Druckerzeugnis;How Communities are planning their Futures;Haupt-Bibliothek;EG 214;Washington;ICMA;1988;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515868256
Horn R. V.;;;Social Indicators;Meaning-Methods & Applications;;;;40;Druckerzeugnis;;Separata;AF Sep. 24;Bradford;MCB Publications Limited;1980;YX;;;Wirtschaftswissenschaften;Sozialpolitik. Gesundheitswesen. Bildungsökonomie;;iffonly;515868302
Engelbert,Ernest A.;;;Normes et directives pour l'élaboration des programmes de formation en administration et gestion publiques;;;;;27;Druckerzeugnis;;Separata;EA Sep. 10;Bruxelles;IISA;1981;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515868310
Kaufer Erich;;;Wettbewerb und Wachstum in marktwirtschaftlichen Ordnungen;;;;3.16.343161.5 3.16.343162.3;207-239;Druckerzeugnis;In: Streissler Erich/Watrin Christian (Hrsg.): Zur Theorie marktwirtschaftlicher Ordnungen;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;51459358X
Michalski Wolfgang;;;Die Zukunft beginnt nicht erst morgen;;;;3.492.01987.0;38-57;Druckerzeugnis;In: Glagow-Manfred (Hrsg.): Umweltgefährdung und Gesellschaftssystem, S. 38 ff.;Haupt-Bibliothek;;München;Piper;;YY;;;Wirtschaftswissenschaften;Regionale Wirtschaftspolitik. Stadtplanung;;iffonly;514567007
Seidl Christian;;;Die Individual- versus die Kollektiventscheidung;Freiheit in marktwirtschaftlichen Ordnungen;;;3.16.343161.5 3.16.343162.3;386-435;Druckerzeugnis;In: Streissler Erich/Watrin Christian (Hrsg.): Zur Theorie marktwirtschaftlicher Ordnungen;Haupt-Bibliothek;;Tübingen;J.C.B. Mohr;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514593598
Bernard Sydney E.;Feingold Eugene;;The Impact of Medicaid;;;;;29;Druckerzeugnis;;Separata;AF Sep. 12;Washington;Brookings Institution;1971;YX;;;Wirtschaftswissenschaften;Sozialpolitik. Gesundheitswesen. Bildungsökonomie;;iffonly;515868469
Lachmann Alexis E.;;;Les fonds en monnaie locale constitués en contrepartie de l'aide exterieure;;;;;192;Druckerzeugnis;Diss., Universität Lausanne, 1968;Haupt-Bibliothek;AK 0516;Paris;OECD;1968;YM;;;Wirtschaftswissenschaften;Internationaler Handel. Zahlungsbilanz und Wechselkurse;;iffonly;515868523
Burke John;;;Translating and Communicating Performance Expectations;Budgeting and Political Processes;;;0.980976.09.7;187-191;Druckerzeugnis;In: New Zealand Society of Accountants (Hrsg.): The Public Sector Challenge: Defining, Delivernig and Reporting Performance;Haupt-Bibliothek;;Wellington;NZSofA;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514593601
IFF;;;IFF-Weiterbildungskurs in Steuerrecht für Kaderkräfte;18.-22.9.1978;;;-;;Druckerzeugnis;Kursunterlagen;Haupt-Bibliothek;JA 180 3;St. Gallen;IFF;1978;JA;;;Allgemeine Steuerrechtsliteratur;Allgemeines, Lehrbücher;;iffonly;515868558
Wallance Cath;;;Conveying Good Performance;Meeting Public Marketing Tool;;;0.980976.09.7;459-505;Druckerzeugnis;In: New Zealand Society of Accountants (Hrsg.): The Public Sector Challenge: Defining, Delivernig and Reporting Performance;Haupt-Bibliothek;;Wellington;NZSofA;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;51459361X
Gnam Arnulf;;;Grundfragen der Abschreibung;;;;-;;Druckerzeugnis;in: Steuern und Unternehmungspolitik, S. 34 ff.;Haupt-Bibliothek;;;;;PE;;;Einkommen- und Vermögensteuern, Ertrag- und Kapitalsteuern;Einkommen Selbständigerwerbender, Unternehmungsbesteuerung;;iffonly;51456704X
Lauschmann Elisabeth;;;Ansatzmöglichkeiten einer regionalisierten Stabilisierungspolitik;;;;3.409.60001.9;189-200;Druckerzeugnis;In: Mändle Eduard/Möller Alex/Voigt Fritz (Hrsg.): Wirtschaftspolitik in Theorie und Praxis;Haupt-Bibliothek;;Wiesbaden;Verlag Dr. Th. Gabler KG;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514593628
Borins Sandford;Warrington Edward;;The New Public Administration;Global Challenges-Local Solutions;;;;32;Druckerzeugnis;A Report on the Second Biennial Conference of CAPAM the Commonwealth Association for Public Administration and Management;Haupt-Bibliothek;EF 247;San Gorg;CAPAM;1996;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;515868590
Duncan Colin;;;Remuneration and Motivation;;;;0.333.52274.5;205-239;Druckerzeugnis;In: Duncan-Colin (ed.)- und andere: The Evolution of Public Management;Haupt-Bibliothek;;London;Macmillan;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514593636
Dahmén Erik;;;Umweltschutz und ökonomische Systeme;;;;3.492.01987.0;61-72;Druckerzeugnis;In: Glagow-Manfred (Hrsg.): Umweltgefährdung und Gesellschaftssystem, S. 61 ff.;Haupt-Bibliothek;;München;Piper;;YY;;;Wirtschaftswissenschaften;Regionale Wirtschaftspolitik. Stadtplanung;;iffonly;514567058
Bosetzky;Horst;;'Was nicht ist-kann nie werden';Über die Möglichkeiten und Grenzen der Veränderung von Verwaltungsapparaten;;;;5;Druckerzeugnis;;Separata;EE Sep. 12;Zürich;Organisationsentwicklung und Management;1994;YL7;YQ;;Wirtschaftswissenschaften;"Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre-	Spezielle Betriebswirtschaftslehren";Finanzpolitik. Fiscal Policy. Finanzwirtschaft und Finanzpolitik einzelner Länder;iffonly;515868620
Krull Wilhelm;;;Forschungsevaluation;aus der Sicht der Wissenschaftspolitik;;;;37-47;Druckerzeugnis;In: Bundesamt für Bildung und Wissenschaft, Wissenschaftspolitik;Haupt-Bibliothek;;Bern;Bundesamt für Bildung und Wissenschaft;;YQ;;;Wirtschaftswissenschaften;Spezielle Betriebswirtschaftslehren;;iffonly;514567074
Schick Allen;;;Systempolitik und Systembudgetierung;;;;3.462.01059.X 3.462.01060.3;178-201;Druckerzeugnis;In: Narr-Wolf-Dieter- Offe-Claus (Hrsg.): Wohlfahrtsstaat und Massenloyalität;Haupt-Bibliothek;;Köln;Kiepenheuer & Witsch;;YC;;;Wirtschaftswissenschaften;Wirtschaftstheorie, einschliesslich Geldtheorie;;iffonly;514593660
Rose Gerd;;;Unternehmenssteuerrecht;;;;3 503 05793 5;157;Druckerzeugnis;Eine Einführung;Haupt-Bibliothek;KB 178 1;Bielefeld;Erich Schmidt;2001;KB;;;Ausländisches Steuerrecht;Deutschland;;iffonly;515868698
Senator für Inneres;;;Wirtschaftlichkeitsbetrachtungen;;;;-;64;Druckerzeugnis;Leitfaden für die Organisationsarbeit - 3. A.;Haupt-Bibliothek;VE 130;Berlin;Verwaltungsdruckerei;1985;YL2;;;Wirtschaftswissenschaften;Finanzwissenschaft. Betriebswirtschaftliche Steuerlehre;Haushaltsaufstellung, -verwaltung und -kontrolle;iffonly;515868744
